159.33,161.65,178.64,167.04,175.76,177.22,190.93,179.37,187.56,181.34,190.41
1.5543,1.329,1.3878,1.5028,1.5748,1.4885,1.4396,1.4882,1.4501,1.4564,1.4319
2.1406,1.3849,1.3494,1.8273,2.0547,1.7081,1.3713,1.6595,1.4482,1.5185,1.3828
0.00063852,0.00067991,0.00069792,0.00069605,0.00076201,0.00079377,0.00080299,0.00084656,0.00085106,0.00086938,0.00090489
122.36,101.32,96.21,95.206,83.447,74.772,69.159,62.874,59.931,57.614,56.77
0.80161,0.83796,0.85207,0.85285,0.87123,0.88452,0.89359,0.90289,0.90689,0.91094,0.9126
0.22638,0.23462,0.24073,0.24262,0.25305,0.26093,0.26312,0.27088,0.27528,0.27678,0.28073
0.0077273,0.0078037,0.0079482,0.0079491,0.0079586,0.0079343,0.0079762,0.0079529,0.0079551,0.0079467,0.0079517
11.018,10.908,10.879,10.88,10.756,10.708,10.671,10.608,10.581,10.552,10.523
0.075272,0.076227,0.079276,0.078972,0.079019,0.079024,0.079292,0.078972,0.078493,0.07895,0.079288
8.2483,7.5737,7.301,7.2824,6.8248,6.4532,6.2165,5.9299,5.783,5.6905,5.6219
0.96236,0.95996,0.9601,0.95812,0.95552,0.9529,0.95305,0.95228,0.94995,0.94933,0.94759
1.1777,1.1964,1.1939,1.2032,1.2247,1.2449,1.2416,1.2498,1.2602,1.2678,1.2796
0.016766,0.017039,0.016478,0.016399,0.016746,0.016538,0.016393,0.016496,0.016478,0.016601,0.016648
0.90572,0.9001,0.90042,0.89569,0.88988,0.88384,0.88429,0.88261,0.87727,0.87577,0.87182
0.94827,0.9445,0.94485,0.94235,0.93781,0.93379,0.93402,0.93249,0.92947,0.92842,0.92594
0.020762,0.022537,0.021722,0.021807,0.022918,0.021423,0.022781,0.02233,0.022008,0.022923,0.021861
1334.3,1329,1390.5,1383.9,1381.8,1383.7,1384.7,1387,1385.9,1384.1,1382.8
1579.5,1611.6,1673.5,1701.8,1731.9,1737.2,1750.7,1749.5,1778,1783.8,1791.3
0.038072,0.030184,0.028365,0.028006,0.02774,0.025196,0.02503,0.025186,0.027296,0.027249,0.024756
2.871e-05,2.3546e-05,2.0656e-05,2.0529e-05,2.0821e-05,1.8767e-05,1.8573e-05,1.8648e-05,2.0133e-05,2.0259e-05,1.8636e-05
0.72578,0.68191,0.70245,0.68848,0.67472,0.66827,0.68085,0.65777,0.65239,0.64816,0.64637
12.27,12.073,12.581,13.547,16.964,19.279,19.096,22.092,24.45,24.561,25.65
0.017772,0.018027,0.017686,0.017878,0.018312,0.017966,0.018209,0.018107,0.018077,0.01816,0.018309
0.018349,0.020836,0.019897,0.019793,0.021152,0.019589,0.020912,0.020438,0.020088,0.020957,0.019998
1279.2,1266.4,1327.8,1314.1,1307.9,1308.2,1308.6,1311.4,1306.1,1302.3,1300.1
0.041126,0.048325,0.045373,0.045913,0.050053,0.054445,0.052661,0.055562,0.051022,0.05588,0.058459
0.4872,0.43206,0.45626,0.43889,0.4222,0.41333,0.42908,0.401,0.39451,0.38992,0.38856
0.53215,0.5036,0.49777,0.48706,0.45807,0.4348,0.44321,0.42206,0.41158,0.40069,0.39704
0.0074367,0.008052,0.0078883,0.0076036,0.0072794,0.0063248,0.0086287,0.0061446,0.0081787,0.0076159,0.0074933
1251.2,1208.3,1232.6,1182.6,1207.1,1199.3,1155.8,1223.3,1177.2,1175.5,1182.7
0.0040743,0.0036951,0.0045461,0.0037219,0.003888,0.0035113,0.0044013,0.002582,0.004347,0.0034992,0.0046956
900.14,804.96,825.21,762.79,776.94,757.38,725.75,778.13,732.31,714.13,724.88
1.1613,1.6115,1.7013,1.6996,1.8886,2.5938,2.0837,2.6225,2.3252,2.5337,2.8773
19911,22804,21015,23713,31642,32284,35010,38050,46528,41838,45480
0.0025893,0.0024711,0.0026927,0.002609,0.0022293,0.002129,0.0022038,0.0023686,0.0020095,0.0019448,0.00211
3.9666e-06,4.6328e-06,4.7386e-06,5.3899e-06,5.0494e-06,5.4221e-06,5.906e-06,6.1121e-06,6.3815e-06,6.4178e-06,6.7575e-06
0.0033442,0.0035607,0.0038435,0.0039719,0.0042883,0.0046381,0.0048597,0.0051769,0.0054177,0.0055378,0.0054943
0.74243,0.68089,0.65963,0.64379,0.57552,0.54224,0.51876,0.4864,0.46266,0.44982,0.45054
0.2207,0.20215,0.18032,0.17236,0.15952,0.14956,0.14319,0.13487,0.12768,0.12453,0.12662
5878.5,5434.7,5233.7,5126.7,4614.9,4318.2,4115.4,3833.4,3681.3,3586.9,3574.1
4.6928,5.0814,5.5657,5.7332,6.3924,6.7639,7.0398,7.5283,7.8808,8.139,8.1166
