166.61,190.92,184.1,191.46,191.29,200.26,191.56,196.31,202.49,204.82,203.46
1.2976,1.1896,1.1541,1.1769,1.1975,1.1598,1.1273,1.1339,1.1035,1.1292,1.1375
1.1654,0.64714,0.58529,0.62132,0.65722,0.4186,0.45132,0.44309,0.33493,0.37309,0.38086
0.00061596,0.00072815,0.0008107,0.00082828,0.00087284,0.00096073,0.00096125,0.00098721,0.001042,0.0010428,0.0010526
112.6,80.679,66.585,58.106,54.955,43.334,42.834,39.054,35.364,33.28,33.299
0.82759,0.87743,0.89902,0.91094,0.91583,0.93145,0.93472,0.94028,0.94598,0.94921,0.94911
0.22318,0.24918,0.26281,0.2732,0.28151,0.29415,0.29699,0.30318,0.31058,0.3142,0.31599
0.0078614,0.0079089,0.0078739,0.0078871,0.0078903,0.0077351,0.0078999,0.0078938,0.0079141,0.0079126,0.0079126
11.06,10.846,10.709,10.629,10.575,10.41,10.418,10.379,10.296,10.272,10.27
0.079793,0.080265,0.080466,0.079608,0.079653,0.077139,0.080069,0.079809,0.079911,0.080062,0.079845
8.0315,6.77,6.1526,5.7234,5.5367,4.9684,4.9341,4.7351,4.5138,4.3776,4.3744
0.96314,0.95585,0.9507,0.95018,0.94655,0.94334,0.94113,0.93991,0.93739,0.93748,0.93619
1.18,1.2216,1.2483,1.2519,1.2712,1.2884,1.3031,1.3242,1.333,1.338,1.3518
0.016374,0.016286,0.016571,0.016279,0.01629,0.016751,0.01649,0.016332,0.016421,0.016367,0.016316
0.90748,0.89037,0.87859,0.87739,0.86911,0.86194,0.85704,0.8544,0.84876,0.84904,0.84632
0.94905,0.93885,0.93181,0.93103,0.92616,0.92177,0.91863,0.91578,0.91293,0.91245,0.91009
0.019242,0.019729,0.018949,0.020018,0.019212,0.019287,0.019502,0.018859,0.019854,0.018781,0.019185
1400.2,1399.3,1395.1,1400.7,1398.8,1342,1398.5,1401.2,1401.2,1399.8,1398.3
1624.2,1675.5,1721.2,1717.2,1750.5,1700.8,1792.7,1804.8,1816.6,1829.1,1846.4
0.024662,0.024032,0.023634,0.025671,0.025312,0.02918,0.023104,0.024962,0.021273,0.024751,0.021004
1.7702e-05,1.7293e-05,1.737e-05,1.8332e-05,1.822e-05,2.2055e-05,1.6803e-05,1.7932e-05,1.5445e-05,1.781e-05,1.5274e-05
0.72063,0.66997,0.65277,0.64739,0.65235,0.63549,0.62723,0.60634,0.5904,0.58954,0.58817
11.305,17.468,22.55,25.721,31.134,36.587,38.684,45.197,51.545,52.27,48.359
0.016947,0.017322,0.017262,0.017622,0.017909,0.018236,0.017786,0.018142,0.018177,0.018143,0.018198
0.015617,0.015323,0.014367,0.016523,0.015042,0.015336,0.015434,0.014526,0.015597,0.015498,0.015754
1348.3,1337.2,1323.9,1329.7,1321.1,1264.2,1314.3,1315,1311.6,1308.3,1304.6
0.052847,0.061309,0.062032,0.055811,0.058957,0.058079,0.060044,0.066444,0.064884,0.058478,0.060596
0.48023,0.41707,0.39523,0.38907,0.39452,0.37457,0.36506,0.34345,0.32739,0.32558,0.32396
0.53518,0.47298,0.43344,0.4153,0.41136,0.37054,0.35764,0.34749,0.32749,0.32179,0.32139
0.0066131,0.004593,0.0055686,0.004829,0.0044168,0.0053063,0.0042437,0.0038385,0.0042032,0.0044185,0.0040304
1332,1318.6,1277.1,1308.5,1264.4,1222.7,1297.6,1285.4,1274.5,1243.8,1261.2
0.003824,0.0023974,0.0029483,0.0026391,0.0022169,0.0028178,0.0018413,0.0015509,0.001811,0.0019654,0.0016849
927.42,853.86,795.65,820.82,792.04,730.47,779.17,746.28,712.29,700.82,702.71
2.872,4.9838,5.012,4.9681,5.5834,5.7902,6.2458,6.9821,7.5974,6.3358,6.7254
13395,18436,33520,28990,42953,39518,40724,52514,54571,64812,55951
0.0015544,0.0011129,0.0010465,0.0011136,0.0010517,0.001003,0.001124,0.00096149,0.00085221,0.0009131,0.00086235
2.1075e-06,2.0188e-06,2.3705e-06,2.6212e-06,2.767e-06,3.3858e-06,3.6751e-06,3.8805e-06,4.0387e-06,4.5075e-06,4.1655e-06
0.0019506,0.0023669,0.0027244,0.0029769,0.0030718,0.0033747,0.0035161,0.0038027,0.0039767,0.0042455,0.0042756
0.74275,0.6109,0.52515,0.48465,0.46744,0.40845,0.4031,0.37722,0.35634,0.33609,0.33539
0.3609,0.30002,0.25824,0.23791,0.22983,0.21864,0.19892,0.18573,0.17652,0.16615,0.16536
6065.6,4882.8,4252.6,3858.6,3689.7,3194.1,3199.2,2995.3,2829.4,2676.6,2656.7
2.7958,3.3985,3.9636,4.2528,4.4111,4.7651,5.1254,5.4629,5.767,6.1133,6.1225
