143.32,162.21,160.44,152.09,155.42,167.48,162.17,158.23,163.63,156.47,160.08
1.6301,1.3439,1.2722,1.3142,1.3374,1.1661,1.1979,1.2511,1.1947,1.1842,1.1871
2.7668,1.558,1.3852,1.7088,1.7098,1.0765,1.3094,1.5398,1.2852,1.3398,1.3106
0.00070804,0.00081318,0.00088755,0.00089371,0.00091097,0.00094896,0.0010149,0.0010375,0.0010503,0.0010661,0.0010585
121.46,76.586,58.335,63.192,53.018,50.888,41.463,41.467,38.297,37.627,36.237
0.81195,0.88341,0.91062,0.90314,0.91833,0.92177,0.93622,0.93634,0.94131,0.94223,0.94435
0.23552,0.26283,0.28362,0.2778,0.28733,0.29551,0.30861,0.30803,0.31196,0.31381,0.3145
0.0079076,0.0079032,0.0079137,0.0079,0.0078952,0.007907,0.0079109,0.007908,0.0079043,0.0079134,0.0079082
10.967,10.736,10.577,10.59,10.522,10.468,10.357,10.331,10.3,10.277,10.265
0.078846,0.080145,0.079707,0.079644,0.079329,0.079404,0.079361,0.079602,0.079685,0.079466,0.079451
8.1507,6.4887,5.6546,5.8861,5.4165,5.2744,4.786,4.7923,4.6285,4.5899,4.5123
0.95852,0.95135,0.94431,0.94804,0.94597,0.9429,0.93933,0.93975,0.93893,0.93726,0.93957
1.2232,1.2553,1.3062,1.3026,1.3145,1.337,1.3469,1.3677,1.373,1.3916,1.3883
0.016564,0.016497,0.016346,0.016535,0.016152,0.016327,0.016355,0.016464,0.016373,0.016445,0.016319
0.89706,0.88025,0.86452,0.87314,0.86846,0.86165,0.85373,0.85483,0.85304,0.84948,0.85471
0.94048,0.93162,0.92074,0.92433,0.92136,0.91663,0.91234,0.91113,0.90983,0.90675,0.90892
0.020394,0.020353,0.020206,0.020201,0.021011,0.019784,0.019427,0.020515,0.019894,0.020535,0.019642
1402.5,1398.6,1406.5,1399.2,1392.8,1393.3,1397.5,1403,1398.2,1401.9,1396.2
1679.7,1722.9,1771.1,1777.9,1794.7,1830,1842.6,1843.5,1860.9,1877.1,1873.6
0.02479,0.02393,0.023822,0.017202,0.023005,0.022921,0.023038,0.023359,0.022986,0.019908,0.02121
1.7743e-05,1.7308e-05,1.6849e-05,1.2535e-05,1.6647e-05,1.6728e-05,1.658e-05,1.6703e-05,1.6569e-05,1.4447e-05,1.5371e-05
0.7174,0.68082,0.6452,0.64488,0.63417,0.63647,0.60709,0.63132,0.61232,0.61356,0.60506
20.673,25.645,34.392,37.718,39.052,47.07,58.024,59.626,64.292,65.536,64.104
0.018429,0.018296,0.018721,0.018707,0.019153,0.019336,0.01934,0.019723,0.0196,0.019861,0.019773
0.016468,0.016668,0.016071,0.016879,0.017702,0.016546,0.016255,0.016967,0.01695,0.016643,0.017279
1341.1,1328.4,1328.9,1321.4,1310,1304.7,1307.9,1315.2,1307.3,1309.1,1303.8
0.063142,0.061906,0.064369,0.066838,0.067229,0.067282,0.059427,0.073499,0.067627,0.073997,0.065779
0.47624,0.42906,0.38671,0.38674,0.37443,0.37688,0.34475,0.37026,0.3502,0.34971,0.34131
0.50591,0.44712,0.39473,0.40075,0.38582,0.36587,0.33689,0.33721,0.32652,0.31698,0.3154
0.0039581,0.0037737,0.0036814,0.003621,0.0029749,0.0030608,0.0031463,0.0031349,0.0031446,0.0028776,0.0028757
1303.1,1339.8,1349.3,1320,1273.3,1247.7,1320.7,1346.9,1290.4,1281.8,1302.3
0.0023102,0.0016348,0.0015571,0.001877,0.0013289,0.0014503,0.001348,0.0016239,0.0014237,0.0011962,0.001089
901.65,890.13,859.58,821.1,775.85,767.31,797.06,821.91,763.98,765.92,775.77
4.8466,4.6049,5.5245,5.4991,6.2715,6.2397,6.1051,7.5119,6.7258,8.0713,6.3372
22075,32610,49716,49174,61725,71975,92765,78567,94467,99225,97231
0.0014839,0.0014111,0.0014434,0.001084,0.0012487,0.0013063,0.0011113,0.0013577,0.0012633,0.0012092,0.0012546
2.4243e-06,2.7956e-06,3.6063e-06,3.0199e-06,3.8958e-06,4.8197e-06,4.7512e-06,5.3061e-06,6.0428e-06,5.946e-06,5.8889e-06
0.0021246,0.0028037,0.0033792,0.0032477,0.0037136,0.0038692,0.0043383,0.0043502,0.0045887,0.0046691,0.0048496
0.74207,0.56171,0.47206,0.48302,0.43672,0.41304,0.36566,0.36352,0.34551,0.33787,0.32749
0.32245,0.24942,0.20735,0.21156,0.1907,0.18098,0.16034,0.15923,0.15218,0.14985,0.14407
5882.5,4406.9,3660.4,3758.8,3368.1,3161.6,2826.6,2803.7,2657,2610.2,2515.1
3.0941,4.0739,4.8507,4.7599,5.2651,5.5307,6.2462,6.3198,6.6351,6.7994,6.995
