207.37,206.06,201.2,208.49,226.21,230.82,223.74,215.04,227.2,227.01,228.31
1.4599,1.1913,1.1721,1.171,1.1697,1.0885,1.1423,1.1548,1.1077,1.1129,1.1105
1.5568,0.86082,0.82292,0.78748,0.81963,0.43401,0.70206,0.7593,0.57654,0.6124,0.62742
0.0040419,0.0023605,0.004014,0.0048914,0.0049257,0.005512,0.005486,0.0056646,0.0046691,0.0083201,0.0060023
37.158,38.439,38.16,33.118,30.23,26.958,27.762,25.082,25.139,23.759,22.867
0.9269,0.93572,0.93717,0.94404,0.95074,0.95485,0.95347,0.9577,0.9586,0.9603,0.96166
0.34992,0.32953,0.34179,0.35797,0.36318,0.37357,0.37401,0.38044,0.37747,0.3915,0.38817
0.0053249,0.0065366,0.0065031,0.0063386,0.0065405,0.0063568,0.0063462,0.0063344,0.0065484,0.0063473,0.0063414
9.5803,10.024,9.8864,9.7447,9.7167,9.6056,9.609,9.5417,9.6259,9.4331,9.4754
0.062044,0.072948,0.074123,0.072229,0.074828,0.072868,0.072852,0.072399,0.07417,0.07307,0.072811
4.3593,4.5574,4.4989,4.1635,3.9917,3.7705,3.8102,3.6368,3.6316,3.5128,3.4592
0.91767,0.92764,0.92048,0.9163,0.91415,0.91216,0.91028,0.90829,0.90912,0.90675,0.90779
1.511,1.4596,1.5921,1.6838,1.6874,1.782,1.791,1.8256,1.7712,1.999,1.874
0.023969,0.018481,0.01906,0.019461,0.018895,0.019269,0.019427,0.019262,0.018814,0.019055,0.019279
0.80752,0.82854,0.81463,0.80621,0.80144,0.79803,0.79402,0.78991,0.79121,0.78818,0.78939
0.88008,0.89331,0.87524,0.8655,0.86413,0.85535,0.8535,0.85004,0.85461,0.83691,0.84632
0.037036,0.026409,0.031319,0.022138,0.026467,0.021352,0.026049,0.022772,0.021106,0.019255,0.024029
803.87,1091.9,1108.3,1057.4,1112.2,1060.7,1062.5,1065.3,1112.7,1077,1063.3
979.55,1335.9,1373.6,1348,1420.1,1388.1,1386.5,1389.7,1468.8,1433.9,1420.7
0.013648,0.016781,0.01528,0.012141,0.014179,0.013397,0.013513,0.012111,0.012443,0.011175,0.011977
2.1803e-05,1.6249e-05,1.4919e-05,1.282e-05,1.3988e-05,1.4162e-05,1.4314e-05,1.2795e-05,1.2382e-05,1.2063e-05,1.2935e-05
0.61865,0.61889,0.61711,0.60472,0.59057,0.58344,0.5768,0.55862,0.5389,0.54901,0.56216
300.43,135.6,213.29,280.45,262.76,309.83,336.88,353.18,309.32,443.81,394.99
0.021754,0.019492,0.020028,0.021001,0.020495,0.021265,0.021698,0.021361,0.020794,0.02156,0.021529
0.028432,0.018935,0.020847,0.015116,0.018028,0.014031,0.017019,0.014826,0.013928,0.011088,0.016181
764.73,1037.6,1051.4,997.35,1046.7,994.24,996.38,997.9,1038.8,1004.6,991.63
0.10735,0.095871,0.14369,0.11966,0.13157,0.13562,0.14974,0.14251,0.12282,0.18263,0.15384
0.35752,0.35789,0.35485,0.34183,0.32783,0.3196,0.3133,0.29363,0.27624,0.28801,0.29679
0.31573,0.33587,0.32553,0.29446,0.28898,0.27212,0.26534,0.24841,0.24253,0.24256,0.2354
0.0071886,0.0044646,0.0040672,0.0046919,0.0055292,0.0042474,0.0041688,0.0043381,0.0044231,0.0034289,0.0048309
985.22,1251.5,1254.6,1203.9,1240.1,1160,1199.1,1187.4,1251.3,1173,1185.8
0.0026157,0.0018808,0.0018493,0.0017429,0.0016123,0.0015766,0.0019379,0.0019504,0.0014381,0.0010867,0.0015921
620.81,788.22,787.76,750.78,759.03,693.74,695.26,663.91,686.65,671.71,680.84
44.745,23.093,47.566,51.707,52.281,57.906,63.187,64.974,54.143,87.883,71.514
23118,29211,27118,46678,56582,61856,71729,70117,71210,91859,95471
0.00028276,0.00040667,0.00028053,0.00027656,0.0002622,0.00024027,0.00025527,0.00022017,0.00024481,0.00019029,0.00021866
5.0543e-06,2.9854e-06,3.0678e-06,4.1649e-06,3.859e-06,4.7643e-06,5.2245e-06,5.8547e-06,5.8632e-06,6.2014e-06,6.5773e-06
0.0034556,0.0038935,0.0040467,0.0043826,0.0048347,0.0051625,0.0051643,0.0055555,0.0056562,0.0059013,0.0061771
0.426,0.42152,0.40116,0.36635,0.33219,0.30859,0.30695,0.28798,0.28121,0.27114,0.25733
0.40731,0.25315,0.23716,0.23898,0.20156,0.20229,0.20131,0.18852,0.17421,0.17573,0.1678
1972.4,2472.3,2324.4,2063.7,1941.9,1735.4,1718.8,1621.4,1664.9,1517.5,1439.4
3.7785,4.7413,5.1284,5.3589,6.1457,6.3192,6.3928,6.8146,7.1775,7.2631,7.6324
