204.86,183.13,173.18,145.49,149.75,129.82,159.86,203.01,189.8,220.74,164.1
0.45313,0.53548,0.4838,0.18388,0.33845,0.25921,0.60139,0.56887,0.33682,-0.022945,0.28503
-0.35995,-0.20017,0.30031,0.2204,-0.10467,0.14385,0.16328,-0.11507,-0.47806,-0.8299,0.058208
0.0010372,0.0010683,0.0011071,0.0011631,0.0010184,0.0012085,0.001035,0.0010608,0.0013506,0.0012517,0.0013244
303.39,341.62,300.27,374.09,317.92,291.31,306.21,291.9,238.21,271.9,306.81
0.43977,0.3135,0.28448,0.20691,0.25627,0.10466,0.22115,0.29169,0.10741,0.43669,0.1419
0.13991,0.1337,0.13924,0.1307,0.13055,0.14286,0.13286,0.13948,0.14478,0.14696,0.14175
0.0075589,0.0067021,0.006811,0.006481,0.0065165,0.0061507,0.0061784,0.0065778,0.0056471,0.0067349,0.0060507
10.129,10.053,10.012,10.005,10.127,9.9358,10.097,10.072,9.7953,9.8934,9.8266
0.06606,0.06081,0.051269,0.057926,0.052386,0.039614,0.048225,0.05057,0.032635,0.058172,0.043772
13.558,14.832,13.938,15.619,14.359,13.734,14.205,13.722,12.531,13.141,14.231
0.99353,0.99026,0.98961,0.98861,0.99292,0.98806,0.99347,0.99135,0.99072,0.98806,0.98295
1.0259,1.039,1.0415,1.0456,1.0283,1.0478,1.0261,1.0346,1.0371,1.0478,1.0714
0.019289,0.021195,0.022881,0.022559,0.021679,0.025585,0.023256,0.021294,0.028507,0.023007,0.026551
0.98291,0.97436,0.97269,0.97009,0.98131,0.96867,0.98275,0.97721,0.97556,0.96867,0.9558
0.99145,0.98718,0.98634,0.98504,0.99065,0.98433,0.99137,0.9886,0.98778,0.98433,0.97721
0.02656,0.026968,0.028987,0.02841,0.026644,0.02912,0.029465,0.02823,0.021492,0.027493,0.028152
1174.6,1110.2,965.69,971.14,971.52,771.18,877.42,994.26,663.21,1012.7,802.89
1205.9,1151.9,1005.1,1010.6,989.38,813.7,905.39,1012.6,684.03,1057.5,846.22
0.11566,0.11955,0.11564,0.11588,0.11617,0.10735,0.10084,0.10452,0.11451,0.13649,0.079464
8.5645e-05,9.8728e-05,0.00011097,0.00010697,0.00010393,0.00013032,0.00011619,9.9473e-05,0.0001537,0.00011053,0.0001026
0.8948,0.86661,0.84501,0.86735,0.90928,0.86427,0.90121,0.86661,0.89053,0.81863,0.84606
1.4681,1.5824,1.6705,1.7303,1.4574,1.7955,1.5161,1.5824,1.764,1.8824,2.0952
0.019239,0.021616,0.022469,0.021588,0.021729,0.02531,0.02324,0.020891,0.027648,0.022284,0.02466
0.025989,0.026394,0.028343,0.027642,0.025988,0.02851,0.028905,0.02765,0.021455,0.026808,0.02736
1166.8,1099.8,955.85,961.29,967.05,760.55,870.43,989.69,658.01,1001.5,792.45
0.028842,0.029265,0.031563,0.031481,0.029264,0.031562,0.031704,0.030547,0.021639,0.030232,0.03133
0.75894,0.70656,0.6702,0.70862,0.78927,0.70429,0.77269,0.70656,0.75685,0.62602,0.67234
0.87037,0.84259,0.82243,0.82407,0.8785,0.81481,0.86916,0.84259,0.83178,0.78704,0.77778
0.018669,0.020863,0.022262,0.019593,0.018722,0.02342,0.023295,0.022342,0.024728,0.020637,0.020884
1174.9,1114.8,996.97,988.1,1015.2,749.48,868.38,1026.7,686.49,1039,849.46
0.0093346,0.01217,0.01212,0.0081094,0.0099022,0.013961,0.014985,0.013588,0.024242,0.009785,0.0099275
1052.5,964.6,871.38,869.94,957.98,632.13,764.26,920.57,626.71,873.73,749.99
0.056041,0.055852,0.06288,0.067048,0.056994,0.061964,0.057073,0.057435,0.027842,0.066339,0.071375
1729,1726.5,1551,1629.2,1302.8,1452.3,1312.1,1481.6,1094.2,1841.8,1513.4
0.086719,0.093268,0.078549,0.080818,0.090261,0.065531,0.055175,0.083035,0.064478,0.092894,0.061034
8.4438e-05,9.7644e-05,9.777e-05,0.0001034,9.6297e-05,0.0001219,8.4131e-05,9.1355e-05,0.00011356,0.00011047,0.00010986
0.060663,0.047943,0.046502,0.041693,0.051208,0.041116,0.049061,0.052462,0.039065,0.045856,0.041709
1.3787,1.5513,1.3883,1.5606,1.3927,1.4492,1.3551,1.388,1.3256,1.45,1.3818
0.012033,0.015136,0.017999,0.019941,0.017143,0.024818,0.019919,0.017046,0.030056,0.017094,0.022918
10826,12388,10050,11175,9479.1,8432,9036.8,10049,6551.1,9399,9049.9
71.711,59.25,51.466,44.495,48.95,33.345,46.582,55.042,28.733,54.866,37.529
